Folder,Model,ID,Language,Words,Syllables,Phrases (Sentences),Avg Sentence Length,Has Pronunciation,Has Example,Compliance: Max 25 Words,Compliance: Max 2 Sentences,Compliance: Short Sentences (<15 words/sent),Compliance: No Double Negation,Compliance: No Self-Definition,Compliance: Active Voice Proxy,Compliance: Category+Function Pattern,Prompt Compliance Score
results_v3,latxa,T-040_D-040.1,es,24,47,1,24.0,False,False,True,True,False,True,False,False,False,0.429
results_v3,latxa,T-041_D-041.1,es,31,61,2,15.5,False,False,False,True,False,True,True,True,False,0.571
results_v3,latxa,T-042_D-042.1,es,26,49,2,13.0,False,False,False,True,True,True,True,True,False,0.714
results_v3,latxa,T-043_D-043.1,es,40,94,3,13.33,False,False,False,False,True,True,False,True,False,0.429
results_v3,latxa,T-044_D-044.1,es,22,41,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-045_D-045.1,es,12,26,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-046_D-046.1,es,28,53,2,14.0,False,False,False,True,True,True,True,True,False,0.714
results_v3,latxa,T-047_D-047.1,es,45,91,3,15.0,False,False,False,False,True,True,True,True,False,0.571
results_v3,latxa,T-048_D-048.1,es,17,32,1,17.0,False,False,True,True,False,True,False,True,False,0.571
results_v3,latxa,T-049_D-049.1,es,13,31,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-050_D-050.1,es,35,59,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v3,latxa,T-051_D-051.1,es,16,30,2,8.0,False,False,True,True,True,True,False,True,False,0.714
results_v3,latxa,T-052_D-052.1,es,27,50,1,27.0,False,False,False,True,False,True,True,True,False,0.571
results_v3,latxa,T-053_D-053.1,es,16,35,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-054_D-054.1,es,15,32,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-055_D-055.1,es,17,30,1,17.0,False,False,True,True,False,True,False,True,False,0.571
results_v3,latxa,T-056_D-056.1,es,19,42,1,19.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-057_D-057.1,es,26,51,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v3,latxa,T-058_D-058.1,es,28,60,3,9.33,False,False,False,False,True,True,True,True,False,0.571
results_v3,latxa,T-059_D-059.1,es,23,48,1,23.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-060_D-060.1,es,35,71,2,17.5,False,True,False,True,False,True,False,False,False,0.286
results_v3,latxa,T-061_D-061.1,es,23,46,2,11.5,False,False,True,True,True,True,False,True,False,0.714
results_v3,latxa,T-062_D-062.1,es,39,73,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v3,latxa,T-063_D-063.1,es,17,32,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-064_D-064.1,es,25,60,2,12.5,False,False,True,True,True,True,False,True,False,0.714
results_v3,latxa,T-065_D-065.1,es,27,54,2,13.5,False,False,False,True,True,True,False,False,False,0.429
results_v3,latxa,T-066_D-066.1,es,23,44,1,23.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-067_D-067.1,es,31,51,2,15.5,False,False,False,True,False,True,True,False,False,0.429
results_v3,latxa,T-068_D-068.1,es,26,55,2,13.0,False,False,False,True,True,True,True,True,False,0.714
results_v3,latxa,T-069_D-069.1,es,24,45,1,24.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-070_D-070.1,es,21,39,1,21.0,False,False,True,True,False,True,True,False,False,0.571
results_v3,latxa,T-071_D-071.1,es,20,35,2,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-072_D-072.1,es,23,44,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-073_D-073.1,es,16,30,2,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-074_D-074.1,es,37,68,2,18.5,False,False,False,True,False,True,False,True,False,0.429
results_v3,latxa,T-075_D-075.1,es,18,50,2,9.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-076_D-076.1,es,23,46,2,11.5,False,False,True,True,True,True,False,True,False,0.714
results_v3,latxa,T-076_D-076.2,es,17,42,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-076_D-076.3,es,30,65,2,15.0,False,False,False,True,True,True,True,True,False,0.714
results_v3,latxa,T-077_D-077.1,es,14,34,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-078_D-078.1,es,23,47,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-079_D-079.1,es,32,62,3,10.67,False,False,False,False,True,True,True,True,False,0.571
results_v3,latxa,T-080_D-080.1,es,25,47,2,12.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-081_D-081.1,es,68,131,4,17.0,False,False,False,False,False,True,True,True,False,0.429
results_v3,latxa,T-082_D-082.1,es,22,49,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-083_D-083.1,es,18,36,1,18.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-084_D-084.1,es,45,89,4,11.25,False,False,False,False,True,True,True,True,False,0.571
results_v3,latxa,T-085_D-085.1,es,16,44,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-086_D-086.1,es,15,31,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-087_D-087.1,es,23,45,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-088_D-088.1,es,23,49,1,23.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-089_D-089.1,es,17,46,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-090_D-090.1,es,14,36,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-091_D-091.1,es,32,69,2,16.0,False,False,False,True,False,True,False,True,False,0.429
results_v3,latxa,T-092_D-092.1,es,20,48,1,20.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-093_D-093.1,es,17,42,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-094_D-094.1,es,33,69,2,16.5,False,False,False,True,False,True,True,True,False,0.571
results_v3,latxa,T-095_D-095.1,es,17,33,1,17.0,False,False,True,True,False,True,False,True,False,0.571
results_v3,latxa,T-096_D-096.1,es,15,29,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-097_D-097.1,es,17,36,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-098_D-098.1,es,18,50,1,18.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-099_D-099.1,es,16,36,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-100_D-100.1,es,32,77,3,10.67,False,False,False,False,True,True,True,True,False,0.571
results_v3,latxa,T-101_D-101.1,es,30,53,2,15.0,False,False,False,True,True,True,False,True,False,0.571
results_v3,latxa,T-102_D-102.1,es,24,46,2,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-103_D-103.1,es,26,54,2,13.0,False,False,False,True,True,True,True,True,False,0.714
results_v3,latxa,T-104_D-104.1,es,30,55,2,15.0,False,False,False,True,True,True,True,True,False,0.714
results_v3,latxa,T-105_D-105.1,es,19,36,1,19.0,False,False,True,True,False,True,True,True,False,0.714
results_v3,latxa,T-106_D-106.1,es,23,43,1,23.0,False,False,True,True,False,True,False,True,False,0.571
results_v3,latxa,T-107_D-107.1,es,43,88,2,21.5,False,False,False,True,False,True,False,True,False,0.429
results_v3,latxa,T-108_D-108.1,es,24,47,2,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-109_D-109.1,es,17,36,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v3,latxa,T-110_D-110.1,es,38,73,2,19.0,False,False,False,True,False,True,False,False,False,0.286
results_v3,latxa,T-111_D-111.1,es,14,28,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-001_D-001.1,es,439,900,27,16.26,False,True,False,False,False,False,False,True,False,0.143
results_v6,ministral,T-002_D-002.1,es,518,1055,76,6.82,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-003_D-003.1,es,18,37,2,9.0,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-004_D-004.1,es,21,40,2,10.5,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-005_D-005.1,es,356,673,23,15.48,False,True,False,False,False,True,False,False,False,0.143
results_v6,ministral,T-006_D-006.1,es,73,158,7,10.43,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-007_D-007.1,es,69,160,9,7.67,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-008_D-008.1,es,113,237,15,7.53,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-009_D-009.1,es,88,181,11,8.0,False,True,False,False,True,False,False,True,False,0.286
results_v6,ministral,T-010_D-010.1,es,129,258,13,9.92,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-011_D-011.1,es,85,166,14,6.07,False,True,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-012_D-012.1,es,196,408,18,10.89,False,False,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-013_D-013.1,es,603,1167,46,13.11,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-014_D-014.1,es,103,210,16,6.44,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-015_D-015.1,es,12,26,2,6.0,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-016_D-016.1,es,514,1065,61,8.43,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-017_D-017.1,es,577,1233,61,9.46,False,True,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-018_D-018.1,es,64,127,6,10.67,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-019_D-019.1,es,288,596,22,13.09,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-020_D-020.1,es,596,1288,45,13.24,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-021_D-021.1,es,409,759,54,7.57,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-022_D-022.1,es,110,247,13,8.46,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-023_D-023.1,es,73,144,5,14.6,False,False,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-024_D-024.1,es,379,756,33,11.48,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-025_D-025.1,es,114,210,12,9.5,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-026_D-026.1,es,500,970,45,11.11,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-027_D-027.1,es,14,27,1,14.0,False,False,True,True,True,True,False,True,False,0.714
results_v6,ministral,T-028_D-028.1,es,388,704,42,9.24,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-029_D-029.1,es,139,259,13,10.69,False,False,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-030_D-030.1,es,65,134,9,7.22,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-031_D-031.1,es,74,143,8,9.25,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-032_D-032.1,es,75,157,8,9.38,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-033_D-033.1,es,185,351,15,12.33,False,True,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-034_D-034.1,es,138,275,15,9.2,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-035_D-035.1,es,133,275,14,9.5,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-036_D-036.1,es,96,199,7,13.71,False,False,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-037_D-037.1,es,551,1160,53,10.4,False,False,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-038_D-038.1,es,518,1085,42,12.33,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-039_D-039.1,es,580,1231,49,11.84,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-040_D-040.1,es,72,124,6,12.0,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-041_D-041.1,es,85,166,5,17.0,False,False,False,False,False,True,False,True,False,0.286
results_v6,ministral,T-042_D-042.1,es,122,228,13,9.38,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-043_D-043.1,es,620,1255,44,14.09,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-044_D-044.1,es,650,1248,57,11.4,True,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-045_D-045.1,es,516,1016,44,11.73,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-046_D-046.1,es,550,1238,65,8.46,False,False,False,False,True,False,False,False,False,0.143
results_v6,ministral,T-047_D-047.1,es,568,1168,66,8.61,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-048_D-048.1,es,571,1240,40,14.28,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-049_D-049.1,es,178,380,13,13.69,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-050_D-050.1,es,574,1102,58,9.9,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-051_D-051.1,es,23,43,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-052_D-052.1,es,604,1323,52,11.62,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-053_D-053.1,es,20,40,2,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-054_D-054.1,es,174,378,16,10.88,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-055_D-055.1,es,573,1296,41,13.98,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-056_D-056.1,es,78,144,8,9.75,False,False,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-057_D-057.1,es,603,1201,48,12.56,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-058_D-058.1,es,123,238,12,10.25,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-059_D-059.1,es,86,171,11,7.82,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-060_D-060.1,es,331,714,22,15.05,False,False,False,False,False,True,True,True,False,0.429
results_v6,ministral,T-061_D-061.1,es,32,67,3,10.67,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-062_D-062.1,es,376,757,34,11.06,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-063_D-063.1,es,543,1188,58,9.36,False,True,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-064_D-064.1,es,461,893,44,10.48,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-065_D-065.1,es,379,773,33,11.48,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-066_D-066.1,es,632,1341,51,12.39,False,True,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-067_D-067.1,es,26,53,3,8.67,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-068_D-068.1,es,122,226,5,24.4,False,False,False,False,False,True,False,True,False,0.286
results_v6,ministral,T-069_D-069.1,es,55,107,8,6.88,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-070_D-070.1,es,255,559,27,9.44,False,True,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-071_D-071.1,es,116,225,9,12.89,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-072_D-072.1,es,429,819,31,13.84,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-073_D-073.1,es,143,304,10,14.3,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-074_D-074.1,es,655,1387,40,16.38,False,False,False,False,False,True,True,True,False,0.429
results_v6,ministral,T-075_D-075.1,es,547,1143,37,14.78,False,False,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-076_D-076.1,es,78,156,8,9.75,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-076_D-076.2,es,22,47,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v6,ministral,T-076_D-076.3,es,464,903,32,14.5,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-077_D-077.1,es,442,856,67,6.6,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-078_D-078.1,es,42,92,5,8.4,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-079_D-079.1,es,603,1300,44,13.7,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-080_D-080.1,es,396,770,37,10.7,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-081_D-081.1,es,197,390,14,14.07,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-082_D-082.1,es,108,215,15,7.2,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-083_D-083.1,es,513,1050,49,10.47,False,True,False,False,True,True,False,False,False,0.286
results_v6,ministral,T-084_D-084.1,es,617,1282,44,14.02,False,True,False,False,True,True,True,False,False,0.429
results_v6,ministral,T-085_D-085.1,es,82,177,8,10.25,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-086_D-086.1,es,66,142,8,8.25,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-087_D-087.1,es,41,76,3,13.67,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-088_D-088.1,es,570,1224,35,16.29,False,False,False,False,False,True,False,True,False,0.286
results_v6,ministral,T-089_D-089.1,es,73,148,10,7.3,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-090_D-090.1,es,46,112,7,6.57,False,False,False,False,True,True,True,True,False,0.571
results_v6,ministral,T-091_D-091.1,es,143,259,17,8.41,False,True,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-092_D-092.1,es,34,79,5,6.8,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-093_D-093.1,es,88,152,6,14.67,False,False,False,False,True,True,False,True,False,0.429
results_v6,ministral,T-094_D-094.1,es,580,1301,47,12.34,False,False,False,False,True,True,False,True,False,0.429
